trans_hour,trans_day,trans_month,trans_year,category,upi_number,age,trans_amount,state,zip,fraud_risk
22,3,11,2022,9,7662000335,77,48.51,23,56729,1
22,3,11,2022,4,7662000336,61,307.29,34,13615,1
22,3,11,2022,4,7662000337,61,304.7,34,13615,1
22,3,11,2022,10,7662000338,61,52.21,34,13615,1
22,3,11,2022,11,7662000339,77,1052.39,23,56729,1
23,3,11,2022,11,7662000340,34,826.45,24,63010,1
23,3,11,2022,0,7662000341,54,579.7,20,21865,1
23,3,11,2022,0,7662000342,77,574.19,23,56729,1
23,3,11,2022,4,7662000343,77,326.21,23,56729,1
23,3,11,2022,11,7662000344,34,946.78,24,63010,1
23,3,11,2022,8,7662000345,54,773.79,20,21865,1
23,3,11,2022,10,7662000346,61,48.76,34,13615,1
23,3,11,2022,12,7662000347,34,778.43,24,63010,1
23,3,11,2022,13,7662000348,61,5.69,34,13615,1
23,3,11,2022,8,7662000349,77,851.27,23,56729,1
0,3,12,2022,2,7662000350,57,10.86,34,12508,1
2,3,12,2022,4,7662000351,36,117.53,43,77412,0
2,3,12,2022,4,7662000352,57,237.04,34,12508,1
9,3,12,2022,4,7662000353,36,118.97,43,79539,0
13,3,12,2022,6,7662000354,78,40.81,36,74633,0
14,3,12,2022,1,7662000355,65,31.48,12,51453,0
15,3,12,2022,11,7662000356,57,932.56,34,12508,1
16,3,12,2022,11,7662000357,20,4.03,25,38761,0
16,3,12,2022,7,7662000358,32,81.82,6,6024,0
17,3,12,2022,11,7662000359,34,933,24,63010,1
17,3,12,2022,12,7662000360,54,743.89,20,21865,1
20,3,12,2022,8,7662000361,57,921.82,34,12508,1
21,3,12,2022,6,7662000362,55,48.43,18,71232,0
22,3,12,2022,11,7662000363,77,977.24,23,56729,1
22,3,12,2022,8,7662000364,54,885.48,20,21865,1
22,3,12,2022,0,7662000365,34,535.49,24,63010,1
23,3,12,2022,4,7662000366,54,328.01,20,21865,1
23,3,12,2022,8,7662000367,57,873.41,34,12508,1
23,3,12,2022,8,7662000368,77,795.4,23,56729,1
23,3,12,2022,8,7662000369,77,871.93,23,56729,1
23,3,12,2022,11,7662000370,54,1028.46,20,21865,1
1,13,3,2022,8,7662000371,31,979.38,15,46290,1
3,13,3,2022,4,7662000372,31,281.41,15,46290,1
3,13,3,2022,4,7662000373,56,306.78,34,12508,1
4,13,3,2022,3,7662000374,25,47.28,43,78631,0
6,13,3,2022,2,7662000375,56,11.51,34,12508,1
7,13,3,2022,4,7662000376,73,60.02,48,53186,0
7,13,3,2022,8,7662000377,31,967.96,15,46290,1
9,13,3,2022,3,7662000378,45,40.99,38,15217,0
9,13,3,2022,4,7662000379,34,127.12,17,40914,0
10,13,3,2022,4,7662000380,31,326.97,15,46290,1
12,13,3,2022,13,7662000381,57,5.85,6,6444,0
12,13,3,2022,0,7662000382,21,38.5,10,31632,0
19,13,3,2022,5,7662000383,53,13.84,49,25442,0
20,13,3,2022,1,7662000384,59,33.72,4,94569,0
22,13,3,2022,6,7662000385,38,87.48,41,57641,0
23,13,3,2022,11,7662000386,56,1097.96,34,12508,1
23,13,3,2022,12,7662000387,56,995.68,34,12508,1
23,13,3,2022,11,7662000388,56,1054.9,34,12508,1
23,13,3,2022,7,7662000389,56,20.08,34,12508,1
0,14,3,2022,4,7662000390,31,266.85,15,46290,1
0,14,3,2022,4,7662000391,31,280.15,15,46290,1
0,14,3,2022,4,7662000392,78,272.15,3,85201,1
1,14,3,2022,2,7662000393,54,11.93,15,47842,1
2,14,3,2022,4,7662000394,60,317.39,36,73719,1
2,14,3,2022,4,7662000395,54,273.94,15,47842,1
2,14,3,2022,3,7662000396,60,13.97,36,73719,1
3,14,3,2022,9,7662000397,29,38.5,26,59710,0
3,14,3,2022,2,7662000398,78,10.46,3,85201,1
6,14,3,2022,2,7662000399,28,37.38,14,60913,0
8,14,3,2022,12,7662000400,66,3.41,43,75236,0
8,14,3,2022,3,7662000401,31,9.36,15,46290,1
10,14,3,2022,8,7662000402,56,73.52,34,14711,0
13,14,3,2022,11,7662000403,60,1222.17,36,73719,1
14,14,3,2022,4,7662000404,78,305.28,3,85201,1
15,14,3,2022,7,7662000405,19,193.08,25,38761,0
16,14,3,2022,12,7662000406,60,847.95,36,73719,1
18,14,3,2022,1,7662000407,32,10.74,2,71762,0
18,14,3,2022,7,7662000408,24,27.82,18,70726,0
22,14,3,2022,11,7662000409,54,948.12,15,47842,1
22,14,3,2022,11,7662000410,31,964.32,15,46290,1
22,14,3,2022,8,7662000411,54,633.85,15,47842,1
22,14,3,2022,11,7662000412,31,1082.08,15,46290,1
22,14,3,2022,11,7662000413,60,1042.06,36,73719,1
22,14,3,2022,11,7662000414,78,902.9,3,85201,1
22,14,3,2022,11,7662000415,78,951.95,3,85201,1
22,14,3,2022,11,7662000416,54,885.72,15,47842,1
22,14,3,2022,9,7662000417,60,49.83,36,73719,1
23,14,3,2022,7,7662000418,60,5.21,36,73719,1
23,14,3,2022,12,7662000419,54,942.89,15,47842,1
23,14,3,2022,8,7662000420,78,833.02,3,85201,1
23,14,3,2022,11,7662000421,31,1009.82,15,46290,1
23,14,3,2022,8,7662000422,54,910.69,15,47842,1
23,14,3,2022,11,7662000423,31,873.82,15,46290,1
23,14,3,2022,4,7662000424,78,315.44,3,85201,1
0,15,3,2022,4,7662000425,39,96.01,23,55065,0
0,15,3,2022,2,7662000426,60,21.31,36,73719,1
1,15,3,2022,4,7662000427,78,355.37,3,85201,1
1,15,3,2022,4,7662000428,27,358.01,4,94015,1
1,15,3,2022,12,7662000429,27,858.92,4,94015,1
1,15,3,2022,4,7662000430,33,27.82,19,1535,0
2,15,3,2022,4,7662000431,54,301.73,15,47842,1
2,15,3,2022,3,7662000432,44,69.29,31,7060,0
3,15,3,2022,9,7662000433,27,9,4,94015,1
3,15,3,2022,4,7662000434,56,288.99,15,46510,1
4,15,3,2022,2,7662000435,60,24.26,36,73719,1
8,15,3,2022,2,7662000436,66,73.28,36,73754,0
9,15,3,2022,3,7662000437,30,58.61,9,33710,0
10,15,3,2022,9,7662000438,27,7.19,4,94015,1
10,15,3,2022,11,7662000439,25,88.91,46,5654,0
12,15,3,2022,7,7662000440,34,48.68,43,77007,0
13,15,3,2022,6,7662000441,44,7.81,14,62262,0
14,15,3,2022,6,7662000442,41,24.15,43,75452,0
15,15,3,2022,12,7662000443,46,8.87,26,59448,0
16,15,3,2022,4,7662000444,37,311.53,50,82936,1
16,15,3,2022,12,7662000445,23,4.07,23,55080,0
17,15,3,2022,4,7662000446,21,92.6,48,54487,0
18,15,3,2022,11,7662000447,30,141.67,35,44233,0
19,15,3,2022,6,7662000448,52,39.26,9,33620,0
20,15,3,2022,4,7662000449,54,312.88,15,47842,1
21,15,3,2022,1,7662000450,44,52.59,31,7060,0
22,15,3,2022,11,7662000451,54,1112.81,15,47842,1
22,15,3,2022,11,7662000452,37,956.38,50,82936,1
22,15,3,2022,11,7662000453,37,934.88,50,82936,1
22,15,3,2022,11,7662000454,37,951.58,50,82936,1
22,15,3,2022,4,7662000455,37,310.03,50,82936,1
22,15,3,2022,11,7662000456,37,927.82,50,82936,1
22,15,3,2022,8,7662000457,54,702.75,15,47842,1
22,15,3,2022,11,7662000458,78,870.91,3,85201,1
22,15,3,2022,10,7662000459,27,17.81,4,94015,1
23,15,3,2022,11,7662000460,37,1016.82,50,82936,1
23,15,3,2022,12,7662000461,56,968.76,15,46510,1
23,15,3,2022,11,7662000462,60,1053.93,36,73719,1
23,15,3,2022,7,7662000463,50,16.3,10,31329,0
23,15,3,2022,11,7662000464,54,1094.12,15,47842,1
23,15,3,2022,11,7662000465,56,963.17,15,46510,1
23,15,3,2022,11,7662000466,37,973.5,50,82936,1
23,15,3,2022,6,7662000467,27,272.25,4,94015,1
0,16,3,2022,0,7662000468,27,463.74,4,94015,1
0,16,3,2022,11,7662000469,27,898.86,4,94015,1
0,16,3,2022,11,7662000470,33,1086.61,4,94558,1
0,16,3,2022,2,7662000471,37,7.52,50,82936,1
1,16,3,2022,12,7662000472,27,797.81,4,94015,1
1,16,3,2022,4,7662000473,37,278.4,50,82936,1
1,16,3,2022,0,7662000474,27,513.6,4,94015,1
1,16,3,2022,4,7662000475,37,312.3,50,82936,1
2,16,3,2022,11,7662000476,27,910.76,4,94015,1
2,16,3,2022,2,7662000477,49,19.96,14,62360,1
3,16,3,2022,2,7662000478,37,7.82,50,82936,1
4,16,3,2022,4,7662000479,43,83.11,43,76578,0
6,16,3,2022,9,7662000480,62,14,10,31092,0
7,16,3,2022,9,7662000481,56,3.13,27,27807,0
8,16,3,2022,3,7662000482,26,70.51,18,71291,0
8,16,3,2022,3,7662000483,28,62.83,34,11796,0
9,16,3,2022,3,7662000484,49,54.92,4,92637,0
9,16,3,2022,9,7662000485,27,124.5,49,24970,0
12,16,3,2022,11,7662000486,29,1.27,40,29320,0
13,16,3,2022,0,7662000487,44,15.17,31,7060,0
13,16,3,2022,0,7662000488,23,15.44,22,49628,0
14,16,3,2022,0,7662000489,21,82.98,40,29438,0
14,16,3,2022,1,7662000490,54,10.94,37,97403,0
14,16,3,2022,12,7662000491,56,1008.16,15,46510,1
15,16,3,2022,6,7662000492,76,39.39,48,53153,0
16,16,3,2022,12,7662000493,46,279.91,41,57374,0
16,16,3,2022,13,7662000494,83,5.92,37,97014,0
16,16,3,2022,6,7662000495,44,111.64,14,62262,0
19,16,3,2022,6,7662000496,63,15.52,21,4047,0
19,16,3,2022,7,7662000497,64,30.62,1,35651,0
19,16,3,2022,6,7662000498,75,153.59,35,45860,0
21,16,3,2022,11,7662000499,37,1050.98,50,82936,1
22,16,3,2022,8,7662000500,56,796.63,15,46510,1
22,16,3,2022,10,7662000501,33,23.07,4,94558,1
22,16,3,2022,4,7662000502,49,340.44,14,62360,1
22,16,3,2022,11,7662000503,49,1204.44,14,62360,1
22,16,3,2022,10,7662000504,33,20.68,4,94558,1
22,16,3,2022,11,7662000505,46,104.64,41,57374,0
22,16,3,2022,8,7662000506,56,810.44,15,46510,1
22,16,3,2022,4,7662000507,49,276.21,14,62360,1
23,16,3,2022,13,7662000508,33,8.98,4,94558,1
23,16,3,2022,11,7662000509,37,1101.74,50,82936,1
23,16,3,2022,8,7662000510,56,835.8,15,46510,1
23,16,3,2022,9,7662000511,49,50.57,14,62360,1
23,16,3,2022,11,7662000512,49,791.91,14,62360,1
23,16,3,2022,12,7662000513,49,962.98,14,62360,1
0,17,3,2022,2,7662000514,49,17.95,14,62360,1
1,17,3,2022,4,7662000515,33,381.39,4,94558,1
2,17,3,2022,9,7662000516,49,73.75,4,92637,0
3,17,3,2022,2,7662000517,50,44.64,28,58765,0
3,17,3,2022,2,7662000518,49,20.78,14,62360,1
4,17,3,2022,2,7662000519,28,87.49,34,12419,0
7,17,3,2022,2,7662000520,37,75.12,48,53129,0
7,17,3,2022,11,7662000521,81,3.8,37,97375,0
9,17,3,2022,4,7662000522,33,348.72,4,94558,1
10,17,3,2022,2,7662000523,54,78.68,42,38079,0
11,17,3,2022,2,7662000524,49,23.33,14,62360,1
12,17,3,2022,5,7662000525,68,36.45,9,34120,0
12,17,3,2022,7,7662000526,32,71.11,14,60091,0
13,17,3,2022,6,7662000527,28,5.34,43,79842,0
16,17,3,2022,5,7662000528,60,32.99,34,14510,0
16,17,3,2022,11,7662000529,33,20.18,22,48438,0
19,17,3,2022,12,7662000530,38,2.93,1,35229,0
19,17,3,2022,11,7662000531,46,9.87,23,56548,0
22,17,3,2022,11,7662000532,49,957.27,14,62360,1
23,17,3,2022,1,7662000533,23,45.68,43,78214,0
23,17,3,2022,7,7662000534,36,8.68,42,37754,0
23,17,3,2022,12,7662000535,49,864.55,14,62360,1
2,18,3,2022,2,7662000536,19,78.18,3,85086,0
4,18,3,2022,4,7662000537,69,136.89,43,75858,0
5,18,3,2022,9,7662000538,29,30.59,26,59710,0
6,18,3,2022,3,7662000539,27,77.97,49,24970,0
10,18,3,2022,2,7662000540,35,49.9,47,98238,0
10,18,3,2022,12,7662000541,57,9.72,34,10280,0
10,18,3,2022,3,7662000542,68,57.96,10,39897,0
14,18,3,2022,6,7662000543,33,25.5,4,94558,0
14,18,3,2022,7,7662000544,25,155.03,42,38060,0
16,18,3,2022,6,7662000545,29,39.68,28,58569,0
20,18,3,2022,5,7662000546,53,1.94,31,7640,0
20,18,3,2022,10,7662000547,73,28.17,34,13342,0
23,18,3,2022,7,7662000548,64,54.44,1,35651,0
23,18,3,2022,12,7662000549,25,5.18,27,28314,0
0,19,3,2022,11,7662000550,46,1059.12,28,58259,1
1,19,3,2022,4,7662000551,46,354,28,58259,1
1,19,3,2022,12,7662000552,35,811.28,43,79539,1
1,19,3,2022,12,7662000553,24,129.68,22,49775,0
2,19,3,2022,9,7662000554,46,837.95,28,58259,1
2,19,3,2022,2,7662000555,56,27.06,16,67584,0
2,19,3,2022,8,7662000556,35,690.94,43,79539,1
3,19,3,2022,4,7662000557,24,353.55,42,37932,1
3,19,3,2022,9,7662000558,78,9.41,45,24070,0
3,19,3,2022,0,7662000559,24,466.76,42,37932,1
3,19,3,2022,8,7662000560,35,868.4,43,79539,1
3,19,3,2022,8,7662000561,24,885.76,42,37932,1
3,19,3,2022,11,7662000562,46,1017.04,28,58259,1
4,19,3,2022,12,7662000563,51,5.52,32,88325,0
9,19,3,2022,11,7662000564,35,1143.13,43,79539,1
10,19,3,2022,2,7662000565,37,63.66,48,53129,0
17,19,3,2022,12,7662000566,37,17.81,3,85020,0
17,19,3,2022,0,7662000567,48,51.08,1,36758,0
18,19,3,2022,12,7662000568,35,884.54,43,79539,1
19,19,3,2022,0,7662000569,35,589.16,43,79539,1
22,19,3,2022,7,7662000570,35,23.01,43,79539,1
22,19,3,2022,6,7662000571,35,257.87,43,79539,1
23,19,3,2022,7,7662000572,24,18.42,42,37932,1
23,19,3,2022,7,7662000573,35,18.47,43,79539,1
0,20,3,2022,4,7662000574,35,367.34,43,79539,1
0,20,3,2022,0,7662000575,24,481.96,42,37932,1
0,20,3,2022,2,7662000576,91,10.24,22,48043,1
0,20,3,2022,2,7662000577,24,8.47,42,37932,1
0,20,3,2022,11,7662000578,46,1139.01,28,58259,1
1,20,3,2022,0,7662000579,24,476.38,42,37932,1
1,20,3,2022,12,7662000580,24,766.98,42,37932,1
1,20,3,2022,4,7662000581,64,283.34,34,12992,1
2,20,3,2022,0,7662000582,60,38.52,23,55388,0
2,20,3,2022,4,7662000583,91,290.93,22,48043,1
2,20,3,2022,4,7662000584,35,359.7,43,79539,1
3,20,3,2022,4,7662000585,91,304.23,22,48043,1
3,20,3,2022,11,7662000586,24,921.68,42,37932,1
4,20,3,2022,12,7662000587,46,864.32,28,58259,1
5,20,3,2022,2,7662000588,64,10.22,34,12992,1
5,20,3,2022,11,7662000589,64,2.4,24,64630,0
6,20,3,2022,2,7662000590,64,11.39,34,12992,1
12,20,3,2022,7,7662000591,46,20.71,28,58259,1
13,20,3,2022,6,7662000592,54,97.56,12,50421,0
13,20,3,2022,7,7662000593,33,6.81,50,82514,0
13,20,3,2022,1,7662000594,24,115.73,42,37932,1
14,20,3,2022,7,7662000595,35,20.29,43,79539,1
15,20,3,2022,7,7662000596,28,267.7,43,78584,0
17,20,3,2022,12,7662000597,21,3.64,38,18103,0
20,20,3,2022,5,7662000598,25,85.83,34,14120,0
21,20,3,2022,7,7662000599,42,56.57,38,16034,0
21,20,3,2022,5,7662000600,24,24.52,42,37932,1
21,20,3,2022,7,7662000601,23,18.48,43,77327,0
22,20,3,2022,13,7662000602,35,10.89,43,79539,1
22,20,3,2022,12,7662000603,64,1009.46,34,12992,1
22,20,3,2022,11,7662000604,64,926.32,34,12992,1
23,20,3,2022,5,7662000605,24,20.96,42,37932,1
23,20,3,2022,11,7662000606,91,1030.79,22,48043,1
23,20,3,2022,1,7662000607,46,140.67,28,58259,1
23,20,3,2022,4,7662000608,64,315.49,34,12992,1
23,20,3,2022,10,7662000609,35,21.8,43,79539,1
0,21,3,2022,4,7662000610,91,311.43,22,48043,1
2,21,3,2022,2,7662000611,92,7.31,27,27051,1
2,21,3,2022,8,7662000612,29,102.22,38,15324,0
2,21,3,2022,4,7662000613,91,323.61,22,48043,1
6,21,3,2022,3,7662000614,25,45.95,34,13811,0
8,21,3,2022,2,7662000615,46,56.01,25,39211,0
11,21,3,2022,4,7662000616,91,311.16,22,48043,1
12,21,3,2022,9,7662000617,91,7.37,22,48043,1
12,21,3,2022,10,7662000618,61,1.85,2,72059,0
13,21,3,2022,11,7662000619,43,129.89,43,75218,0
13,21,3,2022,13,7662000620,60,6.9,34,13615,0
13,21,3,2022,10,7662000621,26,16.84,24,64058,0
16,21,3,2022,8,7662000622,91,919.63,22,48043,1
16,21,3,2022,12,7662000623,31,16.71,24,64114,0
18,21,3,2022,13,7662000624,54,142.9,32,87540,0
19,21,3,2022,1,7662000625,33,98.99,9,33967,0
20,21,3,2022,10,7662000626,92,25.48,10,31563,0
20,21,3,2022,9,7662000627,31,4.64,4,92101,0
22,21,3,2022,4,7662000628,91,273.41,22,48043,1
22,21,3,2022,1,7662000629,92,112.59,27,27051,1
23,21,3,2022,11,7662000630,92,991.85,27,27051,1
23,21,3,2022,11,7662000631,64,1179.79,34,12992,1
23,21,3,2022,8,7662000632,92,705.52,27,27051,1
23,21,3,2022,10,7662000633,91,23.97,22,48043,1
0,22,3,2022,4,7662000634,55,339.45,23,56068,1
0,22,3,2022,4,7662000635,23,302.1,0,99747,1
0,22,3,2022,2,7662000636,51,9.86,22,48221,1
1,22,3,2022,2,7662000637,23,8.1,0,99747,1
1,22,3,2022,4,7662000638,23,282.17,0,99747,1
2,22,3,2022,0,7662000639,37,533.89,34,10039,1
2,22,3,2022,1,7662000640,44,111.86,42,37040,1
3,22,3,2022,2,7662000641,19,9.21,23,56668,1
3,22,3,2022,0,7662000642,44,524.44,42,37040,1
4,22,3,2022,8,7662000643,41,7.13,20,21208,0
5,22,3,2022,9,7662000644,28,26.76,10,31046,0
7,22,3,2022,4,7662000645,92,279.67,27,27051,1
7,22,3,2022,12,7662000646,40,125.95,38,15077,0
7,22,3,2022,2,7662000647,48,65.39,1,36749,0
8,22,3,2022,12,7662000648,37,776.69,34,10039,1
9,22,3,2022,4,7662000649,55,329.89,23,56068,1
13,22,3,2022,8,7662000650,19,788.28,23,56668,1
13,22,3,2022,7,7662000651,35,27.24,43,77026,0
16,22,3,2022,5,7662000652,44,22.44,42,37040,1
16,22,3,2022,13,7662000653,92,10.23,27,27051,1
17,22,3,2022,5,7662000654,44,75.62,10,31042,0
17,22,3,2022,7,7662000655,44,22.69,42,37040,1
18,22,3,2022,12,7662000656,23,1154.81,0,99747,1
18,22,3,2022,4,7662000657,55,314.09,23,56068,1
20,22,3,2022,6,7662000658,44,6.92,22,48034,0
21,22,3,2022,13,7662000659,28,7.88,15,47451,0
22,22,3,2022,11,7662000660,23,977.1,0,99747,1
22,22,3,2022,11,7662000661,92,940.96,27,27051,1
22,22,3,2022,7,7662000662,15,58.66,14,62668,0
22,22,3,2022,6,7662000663,44,258.26,42,37040,1
22,22,3,2022,9,7662000664,51,8.23,22,48221,1
22,22,3,2022,7,7662000665,40,50.75,25,39113,0
22,22,3,2022,11,7662000666,23,1099.67,0,99747,1
22,22,3,2022,10,7662000667,92,17.5,27,27051,1
23,22,3,2022,8,7662000668,23,805.96,0,99747,1
23,22,3,2022,4,7662000669,92,295.04,27,27051,1
23,22,3,2022,11,7662000670,51,1132.86,22,48221,1
23,22,3,2022,7,7662000671,33,155.28,22,48438,0
23,22,3,2022,8,7662000672,55,687.35,23,56068,1
23,22,3,2022,6,7662000673,28,80.8,16,67529,0
23,22,3,2022,8,7662000674,92,609.58,27,27051,1
23,22,3,2022,11,7662000675,92,1143.67,27,27051,1
0,23,3,2022,4,7662000676,51,298.33,22,48221,1
0,23,3,2022,2,7662000677,37,10.76,34,10039,1
1,23,3,2022,12,7662000678,37,802.81,34,10039,1
1,23,3,2022,2,7662000679,23,9.94,0,99747,1
1,23,3,2022,4,7662000680,51,316.18,22,48221,1
1,23,3,2022,4,7662000681,19,302.28,23,56668,1
1,23,3,2022,2,7662000682,44,10.31,42,37040,1
2,23,3,2022,12,7662000683,37,785.63,34,10039,1
2,23,3,2022,0,7662000684,44,453.58,42,37040,1
3,23,3,2022,4,7662000685,23,318.37,0,99747,1
5,23,3,2022,3,7662000686,55,16.63,23,56068,1
9,23,3,2022,11,7662000687,89,5.37,24,63336,0
10,23,3,2022,4,7662000688,26,209.66,24,64058,0
11,23,3,2022,3,7662000689,38,57.63,14,62571,0
11,23,3,2022,4,7662000690,51,279.99,22,48221,1
11,23,3,2022,9,7662000691,40,56.45,9,33811,0
15,23,3,2022,6,7662000692,34,38.83,25,39073,0
16,23,3,2022,1,7662000693,52,95.72,35,44223,0
18,23,3,2022,11,7662000694,37,7.78,3,85020,0
18,23,3,2022,9,7662000695,51,7.21,22,48221,1
22,23,3,2022,6,7662000696,37,212.42,34,10039,1
22,23,3,2022,11,7662000697,23,1136.04,0,99747,1
22,23,3,2022,10,7662000698,44,19.24,42,37040,1
22,23,3,2022,6,7662000699,44,245.23,42,37040,1
22,23,3,2022,11,7662000700,23,973.84,0,99747,1
22,23,3,2022,11,7662000701,19,945.66,23,56668,1
22,23,3,2022,9,7662000702,21,96.76,40,29438,0
22,23,3,2022,11,7662000703,19,1204.67,23,56668,1
22,23,3,2022,8,7662000704,55,745.25,23,56068,1
22,23,3,2022,10,7662000705,44,18.35,42,37040,1
22,23,3,2022,8,7662000706,23,739.18,0,99747,1
23,23,3,2022,5,7662000707,37,19.98,34,10039,1
23,23,3,2022,13,7662000708,51,12.41,22,48221,1
23,23,3,2022,13,7662000709,55,6.2,23,56068,1
23,23,3,2022,0,7662000710,19,495.05,23,56668,1
1,24,3,2022,2,7662000711,19,9.91,47,99116,1
1,24,3,2022,2,7662000712,19,8.78,47,99116,1
1,24,3,2022,4,7662000713,19,295.16,47,99116,1
2,24,3,2022,2,7662000714,25,73.01,31,7439,0
2,24,3,2022,4,7662000715,19,269.76,47,99116,1
2,24,3,2022,4,7662000716,48,118.67,38,15458,0
4,24,3,2022,12,7662000717,36,153.51,15,47515,0
4,24,3,2022,0,7662000718,82,74.03,34,12575,0
4,24,3,2022,11,7662000719,87,1395.39,17,41254,0
5,24,3,2022,2,7662000720,63,75.23,21,4047,0
5,24,3,2022,4,7662000721,19,307.86,47,99116,1
6,24,3,2022,3,7662000722,45,35.51,4,90650,0
8,24,3,2022,2,7662000723,37,43.62,49,26292,0
8,24,3,2022,9,7662000724,89,9.45,40,29170,0
10,24,3,2022,12,7662000725,52,5.21,50,83120,0
11,24,3,2022,3,7662000726,33,35.49,19,1843,0
11,24,3,2022,3,7662000727,30,21.8,35,44233,0
12,24,3,2022,8,7662000728,19,1054.8,47,99116,1
13,24,3,2022,8,7662000729,21,157.93,38,16114,0
14,24,3,2022,0,7662000730,30,33.64,34,11955,0
16,24,3,2022,13,7662000731,62,1.13,14,61335,0
17,24,3,2022,10,7662000732,28,109.31,43,78584,0
19,24,3,2022,0,7662000733,21,2.63,43,79252,0
20,24,3,2022,12,7662000734,19,1194.56,47,99116,1
21,24,3,2022,1,7662000735,86,140.21,20,20776,0
23,24,3,2022,12,7662000736,19,1256.43,47,99116,1
23,24,3,2022,8,7662000737,19,708.06,47,99116,1
23,24,3,2022,8,7662000738,19,757.36,47,99116,1
23,24,3,2022,9,7662000739,19,6.33,47,99116,1
0,25,3,2022,2,7662000740,80,8.45,5,80019,1
0,25,3,2022,12,7662000741,58,4.17,35,44265,0
1,25,3,2022,4,7662000742,19,301.9,47,99116,1
1,25,3,2022,4,7662000743,19,282.54,47,99116,1
1,25,3,2022,2,7662000744,46,10.41,24,64686,1
3,25,3,2022,11,7662000745,34,101.34,48,53924,0
3,25,3,2022,4,7662000746,90,297.29,31,8830,1
3,25,3,2022,4,7662000747,80,315.55,5,80019,1
3,25,3,2022,3,7662000748,19,40.15,47,99033,0
3,25,3,2022,2,7662000749,80,9.86,5,80019,1
3,25,3,2022,2,7662000750,19,7.97,47,99116,1
4,25,3,2022,4,7662000751,65,120.56,34,12910,0
4,25,3,2022,4,7662000752,54,105.93,22,49879,0
5,25,3,2022,2,7662000753,56,71.2,38,16878,0
6,25,3,2022,11,7662000754,49,4.31,12,52576,0
8,25,3,2022,4,7662000755,73,86.46,1,36344,0
9,25,3,2022,11,7662000756,46,955.52,24,64686,1
10,25,3,2022,2,7662000757,91,28.53,29,68641,0
15,25,3,2022,1,7662000758,79,291.92,35,43160,0
15,25,3,2022,11,7662000759,27,4.65,34,14816,0
15,25,3,2022,10,7662000760,83,116.1,31,7711,0
15,25,3,2022,10,7662000761,46,21.96,24,64686,1
17,25,3,2022,11,7662000762,80,1162.35,5,80019,1
18,25,3,2022,9,7662000763,42,60.14,20,20895,0
20,25,3,2022,5,7662000764,47,32.19,23,55128,0
22,25,3,2022,9,7662000765,90,8.65,31,8830,1
22,25,3,2022,5,7662000766,80,18.08,5,80019,1
22,25,3,2022,11,7662000767,80,932.41,5,80019,1
22,25,3,2022,5,7662000768,46,26.13,24,64686,1
22,25,3,2022,11,7662000769,90,951.47,31,8830,1
22,25,3,2022,8,7662000770,90,730.3,31,8830,1
23,25,3,2022,5,7662000771,46,18.2,24,64686,1
23,25,3,2022,5,7662000772,46,19.57,24,64686,1
23,25,3,2022,11,7662000773,90,858.93,31,8830,1
23,25,3,2022,12,7662000774,90,866.89,31,8830,1
23,25,3,2022,11,7662000775,80,797.05,5,80019,1
23,25,3,2022,9,7662000776,19,6.39,47,99116,1
23,25,3,2022,6,7662000777,46,231.12,24,64686,1
23,25,3,2022,6,7662000778,46,270.28,24,64686,1
23,25,3,2022,5,7662000779,46,19.82,24,64686,1
23,25,3,2022,5,7662000780,39,77.58,48,54418,0
23,25,3,2022,6,7662000781,39,32.49,44,84087,0
23,25,3,2022,7,7662000782,90,22.45,31,8830,1
23,25,3,2022,7,7662000783,63,25.32,15,47110,0
0,26,3,2022,8,7662000784,46,758.05,24,64686,1
0,26,3,2022,4,7662000785,80,316.84,5,80019,1
1,26,3,2022,3,7662000786,43,44.19,2,72011,0
1,26,3,2022,4,7662000787,80,315.96,5,80019,1
2,26,3,2022,2,7662000788,46,8.12,24,64686,1
3,26,3,2022,2,7662000789,80,9.21,5,80019,1
3,26,3,2022,4,7662000790,80,289.41,5,80019,1
4,26,3,2022,2,7662000791,38,66.11,41,57756,0
12,26,3,2022,0,7662000792,14,42.22,16,66618,0
14,26,3,2022,5,7662000793,46,15.78,18,70056,0
16,26,3,2022,5,7662000794,50,22.16,38,15834,0
16,26,3,2022,11,7662000795,90,1051.21,31,8830,1
18,26,3,2022,1,7662000796,43,91.23,2,72011,0
18,26,3,2022,6,7662000797,31,27.13,50,82072,0
18,26,3,2022,7,7662000798,55,5.99,2,72341,0
19,26,3,2022,7,7662000799,91,33.87,29,68641,0
21,26,3,2022,5,7662000800,57,22.17,34,11413,0
21,26,3,2022,6,7662000801,14,60.66,14,60958,0
21,26,3,2022,1,7662000802,60,25.42,34,13615,0
23,26,3,2022,12,7662000803,90,1057.1,31,8830,1
23,26,3,2022,11,7662000804,90,1034.07,31,8830,1
23,26,3,2022,6,7662000805,46,236.87,24,64686,1
2,27,3,2022,4,7662000806,70,336.08,29,68973,1
6,27,3,2022,2,7662000807,46,83.52,22,49895,0
8,27,3,2022,4,7662000808,38,185.48,49,25526,0
15,27,3,2022,1,7662000809,43,36.19,46,5733,0
16,27,3,2022,6,7662000810,33,55.2,4,94558,0
17,27,3,2022,11,7662000811,61,850.83,2,72059,1
18,27,3,2022,7,7662000812,20,25.47,34,11217,0
19,27,3,2022,7,7662000813,23,47.97,43,77327,0
19,27,3,2022,5,7662000814,37,138.63,12,50314,0
